Participant_ID,File_Name,Session,List,Type_Trial,Trial_Nbr,Target,RT,Response_Trial,Comment,Date_Correction,Assessor_Name,Processed
63207,63207_session1_lista_naming_trial117_bib.wav,1,a,naming,117,bib,-1,no_resp,NA,Dec 16 2022 11:08:26,Agnieszka,1
63207,63207_session1_lista_naming_trial118_koala.wav,1,a,naming,118,koala,1364,correct,NA,Dec 16 2022 11:08:48,Agnieszka,1
63207,63207_session1_lista_naming_trial119_helicopter.wav,1,a,naming,119,helicopter,992,correct,NA,Dec 16 2022 11:08:59,Agnieszka,1
63207,63207_session1_lista_naming_trial120_net.wav,1,a,naming,120,net,747,correct,NA,Dec 16 2022 11:09:10,Agnieszka,1
63207,63207_session1_lista_naming_trial121_bullet.wav,1,a,naming,121,bullet,899,correct,NA,Dec 16 2022 11:09:18,Agnieszka,1
63207,63207_session1_lista_naming_trial122_lighthouse.wav,1,a,naming,122,lighthouse,-1,disfluency,NA,Dec 16 2022 11:09:42,Agnieszka,1
63207,63207_session1_lista_naming_trial123_thumb.wav,1,a,naming,123,thumb,817,correct,NA,Dec 16 2022 11:09:51,Agnieszka,1
63207,63207_session1_lista_naming_trial124_drawer.wav,1,a,naming,124,drawer,1167,correct,NA,Dec 16 2022 11:09:58,Agnieszka,1
63207,63207_session1_lista_naming_trial125_fairy.wav,1,a,naming,125,fairy,995,correct,NA,Dec 16 2022 11:10:05,Agnieszka,1
63207,63207_session1_lista_naming_trial126_onion.wav,1,a,naming,126,onion,1081,correct,NA,Dec 16 2022 11:10:14,Agnieszka,1
63207,63207_session1_lista_naming_trial127_wall.wav,1,a,naming,127,wall,915,correct,NA,Dec 16 2022 11:10:22,Agnieszka,1
63207,63207_session1_lista_naming_trial128_kitchen.wav,1,a,naming,128,kitchen,1262,correct,NA,Dec 16 2022 11:10:30,Agnieszka,1
63207,63207_session1_lista_naming_trial129_pineapple.wav,1,a,naming,129,pineapple,989,correct,NA,Dec 16 2022 11:10:39,Agnieszka,1
63207,63207_session1_lista_naming_trial130_fence.wav,1,a,naming,130,fence,979,correct,NA,Dec 16 2022 11:10:52,Agnieszka,1
63207,63207_session1_lista_naming_trial131_teacher.wav,1,a,naming,131,teacher,1020,correct,NA,Dec 16 2022 11:11:03,Agnieszka,1
63207,63207_session1_lista_naming_trial132_cork.wav,1,a,naming,132,cork,1661,correct,NA,Dec 16 2022 11:11:11,Agnieszka,1
63207,63207_session1_lista_naming_trial133_snake.wav,1,a,naming,133,snake,702,correct,NA,Dec 16 2022 11:11:19,Agnieszka,1
63207,63207_session1_lista_naming_trial134_zip.wav,1,a,naming,134,zip,868,correct,NA,Dec 16 2022 11:11:26,Agnieszka,1
63207,63207_session1_lista_naming_trial135_donkey.wav,1,a,naming,135,donkey,1116,correct,NA,Dec 16 2022 11:11:59,Agnieszka,1
63207,63207_session1_lista_naming_trial136_bottle.wav,1,a,naming,136,bottle,918,correct,NA,Dec 16 2022 11:12:08,Agnieszka,1
